PluginName,OriginalFormID,EditorID,Name,IsESL
Skyrim.esm,0001B079,Dushnamub,Dushnamub,No
Skyrim.esm,0001B07A,MulGroLargash,Mul gro-Largash,No
Skyrim.esm,0001B07C,MercerFrey,Mercer Frey,No
Skyrim.esm,0001B07D,Brynjolf,Brynjolf,No
Skyrim.esm,0001B07F,Karliah,Karliah,No
Skyrim.esm,0001B09A,GadbaGroLargash,Gadba gro-Largash,No
Skyrim.esm,0001B1CD,Grushnag,Grushnag,No
Skyrim.esm,0001B1CF,Dromarash,Dro'marash,No
Skyrim.esm,0001B1D0,Zaynabi,Zaynabi,No
Skyrim.esm,0001B1D1,Madran,Ma'dran,No
Skyrim.esm,0001B1D2,Kharjo,Kharjo,No
Skyrim.esm,0001B1D3,Razhinda,Ra'zhinda,No
Skyrim.esm,0001B1D5,Majhad,Ma'jhad,No
Skyrim.esm,0001B1D6,Ahkari,Ahkari,No
Skyrim.esm,0001B1D7,Marandrujo,Ma'randru-jo,No
Skyrim.esm,0001B1D9,Khayla,Khayla,No
Skyrim.esm,0001B1DA,Atahba,Atahbah,No
Skyrim.esm,0001B1DB,Risaad,Ri'saad,No
Skyrim.esm,0001B3B5,Ennis,Ennis,No
Skyrim.esm,0001B547,CWSoldierImperial,,No
Skyrim.esm,0001B54B,CWSoldierSons,,No
Skyrim.esm,0001BCD8,EncBandit01Melee1HNordM,,No
Skyrim.esm,0001BCD9,EncBandit02TemplateMelee,Bandit Outlaw,No
Skyrim.esm,0001BCDA,EncBandit03TemplateMelee,Bandit Thug,No
Skyrim.esm,0001BDB0,Arnbjorn,Arnbjorn,No
Skyrim.esm,0001BDB1,Cicero,Cicero,No
Skyrim.esm,0001BDB2,FestusKrex,Festus Krex,No
Skyrim.esm,0001BDB4,Astrid,Astrid,No
Skyrim.esm,0001BDB8,Gabriella,Gabriella,No
Skyrim.esm,0001BFC5,DA03Barbas,Barbas,No
Skyrim.esm,0001C180,Kraldar,Kraldar,No
Skyrim.esm,0001C181,Thonjolf,Thonjolf,No
Skyrim.esm,0001C182,MalurSeloth,Malur Seloth,No
Skyrim.esm,0001C183,Dagur,Dagur,No
Skyrim.esm,0001C184,Haran,Haran,No
Skyrim.esm,0001C185,Eirid,Eirid,No
Skyrim.esm,0001C186,Ranmir,Ranmir,No
Skyrim.esm,0001C187,Birna,Birna,No
Skyrim.esm,0001C188,Korir,Korir,No
Skyrim.esm,0001C189,Thaena,Thaena,No
Skyrim.esm,0001C18A,Assur,Assur,No
Skyrim.esm,0001C193,UraggroShub,Urag gro-Shub,No
Skyrim.esm,0001C194,Onmund,Onmund,No
Skyrim.esm,0001C195,Jzargo,J'zargo,No
Skyrim.esm,0001C196,BrelynaMaryon,Brelyna Maryon,No
Skyrim.esm,0001C197,Faralda,Faralda,No
Skyrim.esm,0001C198,DrevisNeloren,Drevis Neloren,No
Skyrim.esm,0001C199,PhinisGestor,Phinis Gestor,No
Skyrim.esm,0001C19A,ColetteMarence,Colette Marence,No
Skyrim.esm,0001C19B,Nirya,Nirya,No
Skyrim.esm,0001C19C,Enthir,Enthir,No
Skyrim.esm,0001C19D,ArnielGane,Arniel Gane,No
Skyrim.esm,0001C19E,Tolfdir,Tolfdir,No
Skyrim.esm,0001C19F,SavosAren,Savos Aren,No
Skyrim.esm,0001C1A0,MirabelleErvine,Mirabelle Ervine,No
Skyrim.esm,0001C23E,SergiusTurrianus,Sergius Turrianus,No
Skyrim.esm,0001C241,ThoraldGrayMane,Thorald Gray-Mane,No
Skyrim.esm,0001C3AA,Veezara,Veezara,No
Skyrim.esm,0001C3AB,Nazir,Nazir,No
Skyrim.esm,0001C4E4,DA03ClavicusVile,Clavicus Vile,No
Skyrim.esm,0001C4E5,DA03Wizard,,No
Skyrim.esm,0001C605,T03Maurice,Maurice Jondrelle,No
Skyrim.esm,0001CB78,DelvinMallory,Delvin Mallory,No
Skyrim.esm,0001CD8F,VipirtheFleet,Vipir the Fleet,No
Skyrim.esm,0001CD90,Vex,Vex,No
Skyrim.esm,0001CD91,Niruin,Niruin,No
Skyrim.esm,0001D4B5,CommanderMaro,Commander Maro,No
Skyrim.esm,0001D4B7,Babette,Babette,No
Skyrim.esm,0001D4B9,TitusMedeII,Emperor Titus Mede II,No
Skyrim.esm,0001D4BA,TitusMedeIIDecoy,Emperor Titus Mede II,No
Skyrim.esm,0001DC00,MS10Stig,Stig Salt-Plank,No
Skyrim.esm,0001DC04,MS10Haldyn,Haldyn,No
Skyrim.esm,0001E60D,EncBandit04TemplateMelee,Bandit Highwayman,No
Skyrim.esm,0001E610,EncBandit05TemplateMelee,Bandit Plunderer,No
Skyrim.esm,0001E611,EncBandit06TemplateMelee,Bandit Marauder,No
Skyrim.esm,0001E765,Hamal,Hamal,No
Skyrim.esm,0001E79C,LvlBanditMeleeAny,,No
Skyrim.esm,0001E79D,LvlBanditMelee2H,,No
Skyrim.esm,0001E79E,LvlBanditMissile,,No
Skyrim.esm,0001E79F,LvlBanditWizard,,No
Skyrim.esm,0001E7A0,LvlAnimalForestPredator,,No
Skyrim.esm,0001E7A1,LvlAnimalPlainsPredator,,No
Skyrim.esm,0001E7A3,LvlAnimalMountainSnowPredator,,No
Skyrim.esm,0001E7A4,LvlBearNotSnow,,No
Skyrim.esm,0001E7AC,LvlDraugrWarlockMale,,No
Skyrim.esm,0001E7AD,LvlDraugrMelee2HMale,,No
Skyrim.esm,0001E7AF,LvlDremoraMelee,,No
Skyrim.esm,0001E7B0,LvlDweAutomaton,,No
Skyrim.esm,0001E7B1,LvlFalmerCompanion,,No
Skyrim.esm,0001E7B2,LvlFalmerMelee,,No
Skyrim.esm,0001E7B3,LvlFalmerMissile,,No
Skyrim.esm,0001E7B4,LvlFalmerShaman,,No
Skyrim.esm,0001E7B5,LvlForswornMelee,,No
Skyrim.esm,0001E7B7,LvlForswornMissile,,No
Skyrim.esm,0001E7B8,LvlForswornShaman,,No
Skyrim.esm,0001E7B9,LvlFrostbiteSpiderAll,,No
Skyrim.esm,0001E7BA,LvlNuisiance,,No
Skyrim.esm,0001E7BB,LvlOrcMelee,Orc,No
Skyrim.esm,0001E7BC,LvlOrcMissile,,No
Skyrim.esm,0001E7BD,LvlOrcShaman,,No
Skyrim.esm,0001E7C6,LvlSprigganCompanion,,No
Skyrim.esm,0001E7C8,LvlVampireCompanion,,No
Skyrim.esm,0001E7C9,LvlWarlockConjurer,,No
Skyrim.esm,0001E7CA,LvlWarlockNecromancer,,No
Skyrim.esm,0001E7CB,LvlWarlockElemental,,No
Skyrim.esm,0001E7CC,LvlWerewolf,,No
Skyrim.esm,0001E7CD,LvlWarlockFire,,No
Skyrim.esm,0001E7CE,LvlWarlockFrost,,No
Skyrim.esm,0001E7CF,LvlWarlockShock,,No
Skyrim.esm,0001E7D5,Nelacar,Nelacar,No
Skyrim.esm,0001E7D7,Ancano,Ancano,No
Skyrim.esm,0001E82C,Fjotra,Fjotra,No
Skyrim.esm,0001E94C,Benkum,Benkum,No
Skyrim.esm,0001E956,Liesl,Liesl,No
Skyrim.esm,0001E957,Edorfin,Edorfin,No
Skyrim.esm,0002001F,DB02PlayerFriend,Player Friend,No
Skyrim.esm,00020040,Deekus,Deekus,No
Skyrim.esm,00020044,Agnis,Agnis,No
Skyrim.esm,00020046,DBContractMaluril,Maluril,No
Skyrim.esm,00020071,MS08AlikrWarrior,Alik'r Warrior,No
Skyrim.esm,000205C8,CWFieldCOSons,Stormcloak Field Commander,No
Skyrim.esm,000205C9,CWFieldCOImperial,Imperial Field Legate,No
Skyrim.esm,000215D5,MS08WhiterunGuard,Whiterun Guard,No
Skyrim.esm,000215F5,MS08AlikrPrisoner,Alik'r Prisoner,No
Skyrim.esm,00021601,MS08Kematu,Kematu,No
Skyrim.esm,00022F16,DA10MolagBalVoice,Molag Bal,No
Skyrim.esm,0002333A,dunAnsilvundLuahAlSkaven,Lu'ah Al-Skaven,No
Skyrim.esm,000233D2,Nerien,Nerien,No
Skyrim.esm,00023A8A,EncBear,Bear,No
Skyrim.esm,00023A8B,EncBearCave,Cave Bear,No
Skyrim.esm,00023A8C,EncBearSnow,Snow Bear,No
Skyrim.esm,00023A8F,EncChaurusReaper,Chaurus Reaper,No
Skyrim.esm,00023A90,EncCow,Cow,No
Skyrim.esm,00023A91,EncElk,Elk,No
Skyrim.esm,00023A92,EncDog,Dog,No
Skyrim.esm,00023A93,EncDragonPriest,Dragon Priest,No
Skyrim.esm,00023A95,EncDremoraMelee01,Dremora Churl,No
Skyrim.esm,00023A96,EncDwarvenCenturion03,Dwarven Centurion Master,No
Skyrim.esm,00023A97,EncDwarvenSphere02,Dwarven Sphere Guardian,No
Skyrim.esm,00023A98,EncDwarvenSpider02,Dwarven Spider,No
Skyrim.esm,00023A99,EncFalmer01MeleeA,,No
Skyrim.esm,00023A9A,EncFalmer02Melee,,No
Skyrim.esm,00023A9B,EncFalmer03Melee,,No
Skyrim.esm,00023A9C,EncFalmer04Melee,,No
Skyrim.esm,00023A9D,EncFalmer05Melee,,No
Skyrim.esm,00023AA6,EncAtronachFlame,Flame Atronach,No
Skyrim.esm,00023AA7,EncAtronachFrost,Frost Atronach,No
Skyrim.esm,00023AA8,EncAtronachStorm,Storm Atronach,No
Skyrim.esm,00023AA9,EncForsworn01TemplateMelee,,No
Skyrim.esm,00023AAA,EncFrostbiteSpider,Frostbite Spider,No
Skyrim.esm,00023AAB,EncFrostbiteSpiderGiant,Giant Frostbite Spider,No
Skyrim.esm,00023AAC,EncFrostbiteSpiderSnow,Frostbite Spider,No
Skyrim.esm,00023AAD,EncFrostbiteSpiderSnowGiant,Giant Frostbite Spider,No
Skyrim.esm,00023AAE,EncGiant01,Giant,No
Skyrim.esm,00023AB0,EncHagraven,Hagraven,No
Skyrim.esm,00023AB1,EncHorker,Horker,No
Skyrim.esm,00023AB2,EncHorseSaddledBrown,Horse,No
Skyrim.esm,00023AB3,EncIceWraith,Ice Wraith,No
Skyrim.esm,00023AB4,EncMammothWild,Mammoth,No
Skyrim.esm,00023AB5,EncSabreCat,Sabre Cat,No
Skyrim.esm,00023AB6,EncSabreCatSnow,Snowy Sabre Cat,No
Skyrim.esm,00023AB7,EncSkeever,Skeever,No
Skyrim.esm,00023AB8,EncSlaughterfish,Slaughterfish,No
Skyrim.esm,00023AB9,EncSpriggan,Spriggan,No
Skyrim.esm,00023ABA,EncTroll,Troll,No
Skyrim.esm,00023ABB,EncTrollFrost,Frost Troll,No
Skyrim.esm,00023ABC,EncWerewolf01,Werewolf,No
Skyrim.esm,00023ABD,EncWispMother,Wispmother,No
Skyrim.esm,00023ABE,EncWolf,Wolf,No
Skyrim.esm,00023ABF,EncWolfIce,Ice Wolf,No
Skyrim.esm,000240CC,SilusVesuius,Silus Vesuius,No
Skyrim.esm,000240D7,Drascua,Drascua,No
Skyrim.esm,000252AA,DA07VoiceMehrunesDagon,Mehrunes Dagon,No
Skyrim.esm,00025D19,EncDraugr03MagicHeadM00,,No
Skyrim.esm,00025D1C,EncDremoraMissile01,Dremora Churl,No
Skyrim.esm,00025D1D,EncDremoraWarlock01,Dremora Churl,No
Skyrim.esm,00025D24,EncFalmer03Missile,,No
Skyrim.esm,00025D26,EncFalmer04Missile,,No
Skyrim.esm,00025D28,EncFalmer05Missile,,No
Skyrim.esm,00025D2A,EncFalmer02Missile,,No
Skyrim.esm,00025D2C,EncFalmer01MissileA,,No
Skyrim.esm,00025D2E,EncFalmer03Shaman,,No
Skyrim.esm,00025D30,EncFalmer04Shaman,,No
Skyrim.esm,00025D32,EncFalmer05Shaman,,No
Skyrim.esm,00025D34,EncFalmer02Shaman,,No
Skyrim.esm,00025D36,EncFalmer01Shaman,,No
Skyrim.esm,00025D39,LvlDremoraMissile,,No
Skyrim.esm,00025D3A,LvlDremoraWarlock,,No
Skyrim.esm,00025D3B,LvlSprigganCompanionSnow,,No
Skyrim.esm,00025EAE,LvlDraugrMelee2HFemale,,No
Skyrim.esm,00025EAF,LvlDraugrMissileFemale,,No
Skyrim.esm,00025EB0,LvlDraugrWarlockFemale,,No
Skyrim.esm,00025F8A,MS07Bandit01Melee1H,,No
Skyrim.esm,00026372,LvlBanditMissileGuard,,No
Skyrim.esm,0002639D,LvlBanditMelee2HGuard,,No
Skyrim.esm,000267EE,GuardWhiterunImperialPatrolDay,,No
Skyrim.esm,00026C52,MS06Potema,Queen Potema,No
Skyrim.esm,00027498,EncSoldierSonsTemplate,Stormcloak Soldier,No
Skyrim.esm,000274A0,MS14LaeletteVampire,Laelette the Vampire,No
Skyrim.esm,000274A5,MS14Helgi,Helgi's Ghost,No
Skyrim.esm,000274AB,GuardRiverwoodImperial01,,No
Skyrim.esm,000274AC,GuardRiverwoodImperial02,,No
Skyrim.esm,000274AD,GuardRiverwoodImperial03,,No
Skyrim.esm,000274AE,GuardRiverwoodSonsOfSkyrim01,,No
Skyrim.esm,000274AF,GuardRiverwoodSonsOfSkyrim02,,No
Skyrim.esm,000274B0,GuardRiverwoodSonsOfSkyrim03,,No
Skyrim.esm,000284AC,HogniRedArm,Hogni Red-Arm,No
Skyrim.esm,000284F2,MS06NecromancerLeader,Ritual Master,No
Skyrim.esm,000284F9,MS06Victim,Henrik,No
Skyrim.esm,00028502,MS06NecromancerCultist1,Necromancer,No
Skyrim.esm,00028503,MS06NecromancerCultist2,,No
Skyrim.esm,00028AD0,DA01Aranea,Aranea Ienith,No
Skyrim.esm,00028AD2,DA01MalynVarenCorpse,Malyn Varen,No
Skyrim.esm,00028AD3,DA01MalynVaren,Malyn Varen,No
Skyrim.esm,00028AE9,DA01AzuraVoice,Azura,No
Skyrim.esm,00028DD6,Gloth,Gloth,No
Skyrim.esm,00028F52,LvlDraugrMissileGuardMale,,No
Skyrim.esm,00029D96,Sifnar,Sifnar Ironkettle,No
Skyrim.esm,00029DAA,Syndus,Syndus,No
Skyrim.esm,00029DAD,Arnskar,Arnskar Ember-Master,No
Skyrim.esm,00029DAE,HerluinLothaire,Herluin Lothaire,No
Skyrim.esm,00029DAF,VanrythGatharian,Vanryth Gatharian,No
Skyrim.esm,0002A388,Orthorn,Orthorn,No
Skyrim.esm,0002AB87,LvlSilverhandMelee1H,Silver Hand,No
Skyrim.esm,0002AB88,LvlSilverhandMissile,Silver Hand,No
Skyrim.esm,0002AB89,LvlSilverhandMelee2H,Silver Hand,No
Skyrim.esm,0002ABBE,DA05Lucerne,Lucerne,No
Skyrim.esm,0002ABC0,DA05Hunter02_Rissing,Rissing,No
Skyrim.esm,0002ABC2,DA05Hunter04_Rakheran,Ra'kheran,No
Skyrim.esm,0002ABC3,DA05Hunter01_JKier,J'Kier,No
Skyrim.esm,0002ABC4,DA05Hunter03_Eriana,Eriana,No
Skyrim.esm,0002AC69,DA15Sheogorath,Sheogorath,No
Skyrim.esm,0002AC6A,DA15Pelagius,Pelagius the Mad,No
Skyrim.esm,0002B710,LvlSpriggan,,No
Skyrim.esm,0002BA3C,Quaranir,Quaranir,No
Skyrim.esm,0002BA8C,Sabjorn,Sabjorn,No
Skyrim.esm,0002BA8E,MallusMaccius,Mallus Maccius,No
Skyrim.esm,0002BCE8,MG04Augur,Augur of Dunlain,No
Skyrim.esm,0002BF9D,Ralof,Ralof,No
Skyrim.esm,0002BF9F,Hadvar,Hadvar,No
Skyrim.esm,0002C3C7,EncWisp,Wisp,No
Skyrim.esm,0002C925,SeverioPelagia,Severio Pelagia,No
Skyrim.esm,0002C926,Nimriel,Nimriel,No
Skyrim.esm,0002C930,Gwendolyn,Gwendolyn,No
Skyrim.esm,0002D514,DA04Septimus,Septimus Signus,No
Skyrim.esm,00017ED7,MG05Messenger,Dremora Messenger,No
Skyrim.esm,00017F39,AudioTemplateSabreCat,AudioTemplateSabreCat,No
Skyrim.esm,00017F3A,AudioTemplateSkeever,AudioTemplateSkeever,No
Skyrim.esm,000199F8,GuardSolitudeImperialWarroom,,No
Skyrim.esm,00019FE6,ValsVeran,Vals Veran,No
Skyrim.esm,00019FE8,Golldir,Golldir,No
Skyrim.esm,0001BB28,JyrikGauldurson,Jyrik Gauldurson,No
Skyrim.esm,0001BB5D,Gallus,Nightingale Sentinel,No
Skyrim.esm,0001BB96,DA05Hircine,Hircine,No
Skyrim.esm,0001BB9C,DA14Samwell,Sam Guevenne,No
Skyrim.esm,0001BC96,MQ103ImperialSoldier,,No
Skyrim.esm,0001BC9C,MQ103SonsOfSkyrimSoldier,,No
Skyrim.esm,0001C9F7,CaptainMetilius,Captain Metilius,No
Skyrim.esm,0001CA03,EncDragon01Fire,Dragon,No
Skyrim.esm,0001CA05,MQ104Dragon,Mirmulnir,No
Skyrim.esm,0001CB2C,DA14Goat,Gleda the Goat,No
Skyrim.esm,0001CB2E,DA14Cultist,Drunk Cultist,No
Skyrim.esm,0001CB33,DA14Hagraven,Moira,No
Skyrim.esm,0001E62A,Stump,Stump,No
Skyrim.esm,0001F3AA,DA14Summoned,Dremora,No
Skyrim.esm,0001F3BB,DA14Giant,Grok,No
Skyrim.esm,0001FA28,LvlChaurus,,No
Skyrim.esm,0001FC5D,EncSoldierImperialTemplate,Imperial Soldier,No
Skyrim.esm,0001FC62,LvlGuardImperial,,No
Skyrim.esm,0001FC63,LvlGuardSons,,No
Skyrim.esm,000204C0,SummonAtronachFlame,Flame Atronach,No
Skyrim.esm,000204C1,SummonAtronachFrost,Frost Atronach,No
Skyrim.esm,000204C2,SummonAtronachStorm,Storm Atronach,No
Skyrim.esm,000210CE,GuardMarkarthImperialDayShift01,Markarth City Guard,No
Skyrim.esm,000210CF,GuardMarkarthSonsDayShift01,,No
Skyrim.esm,0002123F,GuardIvarsteadImperialBase,Imperial Guard,No
Skyrim.esm,00021240,GuardIvarsteadSonsBase,Ivarstead Guard,No
Skyrim.esm,000212BA,GuardDragonBridgeImperial,,No
Skyrim.esm,000212BB,GuardDragonBridgeSons,,No
Skyrim.esm,00021823,LvlFalkreathHoldGuardImperial,,No
Skyrim.esm,00021825,LvlFalkreathHoldGuardSons,,No
Skyrim.esm,00023BC4,EncDraugr03Melee1HHeadM00,,No
Skyrim.esm,00023BC6,EncDraugr03MissileHeadM00,,No
Skyrim.esm,00023BCA,EncDraugr04MagicHeadM00,,No
Skyrim.esm,00023BCB,EncDraugr05Melee1HHeadM00,,No
Skyrim.esm,00023BCC,EncDraugr05Melee2HHeadM00,,No
Skyrim.esm,00023BEC,EncDraugr05MissileHeadM00,,No
Skyrim.esm,00023BF5,EncDraugr04Melee1HHeadM00,,No
Skyrim.esm,00023BF6,EncDraugr04Melee2HHeadM00,,No
Skyrim.esm,00023BF7,EncDraugr04MissileHeadM00,,No
Skyrim.esm,0002429A,GuardKarthwastenImperial01,Reach Hold Guard,No
Skyrim.esm,0002429B,GuardKarthwastenSons01,,No
Skyrim.esm,00024328,EncDraugr05Melee2HEbonyHeadM00,,No
Skyrim.esm,0002432A,EncDraugr05MissileEbonyHeadM00,,No
Skyrim.esm,00024B49,GuardWinterholdImperial,,No
Skyrim.esm,00024B63,GuardWinterholdSons,Winterhold Guard,No
Skyrim.esm,000268F2,LvlHaafingarHoldGuardSons,,No
Skyrim.esm,000268F3,LvlHaafingarHoldGuardImperial,,No
Skyrim.esm,00026F0F,JulienneLylvieve,Julienne Lylvieve,No
Skyrim.esm,0002A3D7,GuardShorsStoneImperialBase,Imperial Guard,No
Skyrim.esm,0002A3D8,GuardShorsStoneSonsBase,Shor's Stone Guard,No
Skyrim.esm,0002C6C7,Arngeir,Arngeir,No
Skyrim.esm,0002C6CA,Wulfgar,Wulfgar,No
Skyrim.esm,0002C6CC,Einarth,Einarth,No
Skyrim.esm,0002C6CE,Borri,Borri,No
Skyrim.esm,0002C81B,GuardHjaalmarchImperial,Hjaalmarch Guard,No
Skyrim.esm,0002C81C,GuardHjaalmarchSons,Stormcloak Guard,No
Skyrim.esm,0002E11F,TestFurnitureUseIdleLinkedRefNPC,TestFurnitureUseIdleLinkedRefNPC,No
Skyrim.esm,0002E1F0,GuardSolitudeImperialDay,,No
Skyrim.esm,0002E1F2,DA14Sanguine,Sanguine,No
Skyrim.esm,0002E70E,GuardKynesgroveImperial,,No
Skyrim.esm,0002E70F,GuardKynesgroveSons,,No
Skyrim.esm,0002EB58,Gadnor,Gadnor,No
Skyrim.esm,0002EBE2,EncGoatWild,Goat,No
Skyrim.esm,0002F2DC,MQ105PhantomFormActor,,No
Skyrim.esm,0002F2F0,AudioTemplateDragon,AudioTemplateDragon,No
Skyrim.esm,0002F442,Torom,Torom,No
Skyrim.esm,0002FFEB,Urwa,Hunter,No
Skyrim.esm,000300A3,GuardSnowShodImperial,,No
Skyrim.esm,000300A4,GuardSnowShodSons,Riften Guard,No
Skyrim.esm,00030274,GuardMerryfairFarmImperial,,No
Skyrim.esm,00030275,GuardMerryfairFarmSons,Rift Guard,No
Skyrim.esm,000303EC,GuardSarethiFarmImperial,,No
Skyrim.esm,000303ED,GuardSarethiFarmSons,Rift Guard,No
Skyrim.esm,000327C2,Ianusu,Vokun,No
Skyrim.esm,00032860,TreasCorpseBanditRedguardMale,,No
Skyrim.esm,000328D4,TreasCorpseBanditRedguardFemale,,No
Skyrim.esm,000328D5,TreasCorpseBanditNordMale,,No
Skyrim.esm,000328D6,TreasCorpseBanditNordFemale,,No
Skyrim.esm,000328D7,TreasCorpseBanditOrcMale,,No
Skyrim.esm,000328DB,TreasCorpseBanditWoodElfMale,,No
Skyrim.esm,000328DC,TreasCorpseBanditWoodElfFemale,,No
Skyrim.esm,000328DD,TreasCorpseBanditDarkElfFemale,,No
Skyrim.esm,000328DE,TreasCorpseBanditDarkElfMale,,No
Skyrim.esm,000328DF,TreasCorpseBanditBretonMale,,No
Skyrim.esm,000328E0,TreasCorpseBanditBretonFemale,,No
Skyrim.esm,00032D9B,MQ106Dragon,Sahloknir,No
Skyrim.esm,00032D9D,MQ106Alduin,,No
Skyrim.esm,00033F45,MQ201PartyGuard,,No
Skyrim.esm,0003481A,DunRannveigGhostLvlBandit01Melee1H,Subjugated Ghost,No
Skyrim.esm,00034C8C,DunLostKnifeBanditTalk01a,,No
Skyrim.esm,00034C8D,DunLostKnifeBanditTalk01b,,No
Skyrim.esm,00034CB8,GavrosPlinius,Gavros Plinius,No
Skyrim.esm,00034CBA,ParatusDecimius,Paratus Decimius,No
Skyrim.esm,00034D97,Estormo,Estormo,No
Skyrim.esm,00034D99,Muril,Muril,No
Skyrim.esm,00035351,DunForelhostDragonPriestRahgot,Rahgot,No
Skyrim.esm,000353C7,Tsavani,Tsavani,No
Skyrim.esm,000354CA,BleakFallsDragon,Dragon,No
Skyrim.esm,0003550B,Embry,Embry,No
Skyrim.esm,00035533,Hilde,Hilde,No
Skyrim.esm,00035B5E,WIThug,Hired Thug,No
Skyrim.esm,00036194,Malborn,Malborn,No
Skyrim.esm,000361F3,PlayerInventory,Prisoner,No
Skyrim.esm,000368C8,Razelan,Razelan,No
Skyrim.esm,00036F05,GuardMarkarthImperialNightShift01,Markarth City Guard,No
Skyrim.esm,00036F06,GuardMarkarthSonsNightShift01,,No
Skyrim.esm,0003708C,GuardWhiterunSonsPatrolDay,,No
Skyrim.esm,000371D6,Maul,Maul,No
Skyrim.esm,000371D7,Unmid,Unmid Snow-Shod,No
Skyrim.esm,00037E04,LeonaraArius,Leonara Arius,No
Skyrim.esm,00038257,CommanderCaius,Commander Caius,No
Skyrim.esm,00038287,T02Fenrig,Fenrig,No
Skyrim.esm,00038289,T02Ruki,Ruki,No
Skyrim.esm,000391B6,VoiceTypeNPCMaleArgonian,,No
Skyrim.esm,000391B7,VoiceTypeNPCMaleBrute,,No
Skyrim.esm,000391B8,VoiceTypeNPCMaleChild,,No
Skyrim.esm,000391B9,VoiceTypeNPCMaleCommander,,No
Skyrim.esm,000391BA,VoiceTypeNPCMaleCommoner,,No
Skyrim.esm,000391BB,VoiceTypeNPCMaleCondescending,,No
Skyrim.esm,000391BC,VoiceTypeNPCMaleCoward,,No
Skyrim.esm,000391BD,VoiceTypeNPCMaleDarkElf,,No
Skyrim.esm,000391BE,VoiceTypeNPCMaleDrunk,,No
Skyrim.esm,000391BF,VoiceTypeNPCMaleElfHaughty,,No
Skyrim.esm,000391C0,VoiceTypeNPCMaleEvenToned,,No
Skyrim.esm,000391C1,VoiceTypeNPCMaleKhajiit,,No
Skyrim.esm,000391C2,VoiceTypeNPCMaleNord,,No
Skyrim.esm,000391C3,VoiceTypeNPCMaleOldGrumpy,,No
Skyrim.esm,000391C4,VoiceTypeNPCMaleOldKindly,,No
Skyrim.esm,000391C5,VoiceTypeNPCMaleOrc,,No
Skyrim.esm,000391C6,VoiceTypeNPCMaleSlyCynical,,No
Skyrim.esm,000391C7,VoiceTypeNPCMaleSoldier,,No
Skyrim.esm,000391C8,VoiceTypeNPCMaleYoungEager,,No
Skyrim.esm,000391C9,VoiceTypeNPCFemaleArgonian,,No
Skyrim.esm,000391CA,VoiceTypeNPCFemaleChild,,No
Skyrim.esm,000391CB,VoiceTypeNPCFemaleCommander,,No
Skyrim.esm,000391CC,VoiceTypeNPCFemaleCommoner,,No
Skyrim.esm,000391CD,VoiceTypeNPCFemaleCondescending,,No
Skyrim.esm,000391CE,VoiceTypeNPCFemaleCoward,,No
Skyrim.esm,000391CF,VoiceTypeNPCFemaleDarkElf,,No
Skyrim.esm,000391D1,VoiceTypeNPCFemaleElfHaughty,,No
Skyrim.esm,000391D2,VoiceTypeNPCFemaleEvenToned,,No
Skyrim.esm,000391D3,VoiceTypeNPCFemaleKhajiit,,No
Skyrim.esm,000391D4,VoiceTypeNPCFemaleNord,,No
Skyrim.esm,000391D5,VoiceTypeNPCFemaleOldGrumpy,,No
Skyrim.esm,000391D6,VoiceTypeNPCFemaleOldKindly,,No
Skyrim.esm,000391D7,VoiceTypeNPCFemaleOrc,,No
Skyrim.esm,000391D8,VoiceTypeNPCFemaleShrill,,No
Skyrim.esm,000391D9,VoiceTypeNPCFemaleSoldier,,No
Skyrim.esm,000391DA,VoiceTypeNPCFemaleSultry,,No
Skyrim.esm,000391DB,VoiceTypeNPCFemaleYoungEager,,No
Skyrim.esm,00039250,Tandil,Tandil,No
Skyrim.esm,00039646,MS13Arvel,Arvel the Swift,No
Skyrim.esm,0003983E,Gelebros,Gelebros,No
Skyrim.esm,00039840,IsabelleRolaine,Isabelle Rolaine,No
Skyrim.esm,00039B3E,dunBlindcliffHagraven,Melka,No
Skyrim.esm,00039BB7,dunHarmugstahlWarlock,Kornalus,No
Skyrim.esm,00039CF4,EncBandit00Template,Bandit,No
Skyrim.esm,00039CF5,EncBandit01Melee1HNordF,,No
Skyrim.esm,00039CF6,EncBandit01Melee1HImperialM,,No
Skyrim.esm,00039CF7,EncBandit01Melee1HImperialF,,No
Skyrim.esm,00039CF8,EncBandit01Melee1HRedguardF,,No
Skyrim.esm,00039CF9,EncBandit01Melee1HRedguardM,,No
Skyrim.esm,00039CFA,EncBandit01Melee1HOrcM,,No
Skyrim.esm,00039CFD,EncBandit01TemplateMelee,,No
Skyrim.esm,00039CFE,EncBandit02Melee1HImperialF,,No
Skyrim.esm,00039CFF,EncBandit02Melee1HImperialM,,No
Skyrim.esm,00039D00,EncBandit02Melee1HNordF,,No
Skyrim.esm,00039D01,EncBandit02Melee1HNordM,,No
Skyrim.esm,00039D03,EncBandit02Melee1HOrcM,,No
Skyrim.esm,00039D04,EncBandit02Melee1HRedguardF,,No
Skyrim.esm,00039D05,EncBandit02Melee1HRedguardM,,No
Skyrim.esm,00039D06,EncBandit03Melee1HImperialF,,No
Skyrim.esm,00039D07,EncBandit03Melee1HImperialM,,No
Skyrim.esm,00039D08,EncBandit03Melee1HNordF,,No
Skyrim.esm,00039D09,EncBandit03Melee1HNordM,,No
Skyrim.esm,00039D0B,EncBandit03Melee1HOrcM,,No
